order_id,order_date,ship_date,customer_name,segment,region,product_name,category,sub_category,quantity,revenue,discount,profit
CA-2017-158743,2017-10-20,2017-10-27,Ivan Gibson,Consumer,South,Binding Machine Supplies,Office Supplies,Binders,5,145.85,0.0,70.008
CA-2016-153318,2016-10-25,2016-10-28,Jill Stevenson,Corporate,South,Panasonic KX-TG9471B,Technology,Phones,5,783.96,0.2,78.396
US-2015-110163,2015-11-01,2015-11-04,Guy Armstrong,Consumer,West,Lumber Crayons,Office Supplies,Art,1,7.88,0.2,1.773
CA-2017-143329,2017-11-03,2017-11-08,Denise Leinenbach,Consumer,West,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,3,41.37,0.0,17.3754
CA-2015-159380,2015-05-12,2015-05-16,Cindy Stewart,Consumer,West,Xerox 1962,Office Supplies,Paper,3,12.84,0.0,5.778
CA-2015-159380,2015-05-12,2015-05-16,Cindy Stewart,Consumer,West,Xerox 1953,Office Supplies,Paper,6,25.68,0.0,11.556
CA-2015-122623,2015-09-07,2015-09-11,Charles Crestani,Consumer,Central,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,2,47.516,0.3,-2.0364
CA-2015-148635,2015-07-25,2015-07-27,Michelle Huthwaite,Consumer,West,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,2,9.42,0.0,0.471
CA-2015-148635,2015-07-25,2015-07-27,Michelle Huthwaite,Consumer,West,Xerox 228,Office Supplies,Paper,2,12.96,0.0,6.2208
CA-2015-148635,2015-07-25,2015-07-27,Michelle Huthwaite,Consumer,West,"Sauder Forest Hills Library, Woodland Oak Finish",Furniture,Bookcases,5,704.9,0.0,56.392
CA-2015-148635,2015-07-25,2015-07-27,Michelle Huthwaite,Consumer,West,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs,2,561.568,0.2,28.0784
CA-2015-135685,2015-11-16,2015-11-18,Mike Pelletier,Home Office,Central,Xerox 191,Office Supplies,Paper,9,179.82,0.0,84.5154
CA-2015-135685,2015-11-16,2015-11-18,Mike Pelletier,Home Office,Central,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Furniture,Furnishings,6,185.58,0.0,76.0878
CA-2015-135685,2015-11-16,2015-11-18,Mike Pelletier,Home Office,Central,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Furniture,Tables,3,214.11,0.0,36.3987
CA-2015-135685,2015-11-16,2015-11-18,Mike Pelletier,Home Office,Central,Logitech diNovo Edge Keyboard,Technology,Accessories,4,999.96,0.0,229.9908
CA-2015-135685,2015-11-16,2015-11-18,Mike Pelletier,Home Office,Central,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,3,653.55,0.0,111.1035
CA-2015-104626,2015-09-01,2015-09-08,Daniel Raglin,Home Office,East,Deluxe Heavy-Duty Vinyl Round Ring Binder,Office Supplies,Binders,5,114.6,0.0,51.57
CA-2015-104626,2015-09-01,2015-09-08,Daniel Raglin,Home Office,East,"Global Value Steno Chair, Gray",Furniture,Chairs,1,60.74,0.0,15.185
CA-2015-104626,2015-09-01,2015-09-08,Daniel Raglin,Home Office,East,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings,2,124.36,0.0,27.3592
CA-2015-104626,2015-09-01,2015-09-08,Daniel Raglin,Home Office,East,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,6,1088.76,0.0,315.7404
CA-2016-160500,2016-05-05,2016-05-08,Darrin Martin,Consumer,West,Computer Printout Index Tabs,Office Supplies,Binders,5,6.72,0.2,2.352
CA-2016-160500,2016-05-05,2016-05-08,Darrin Martin,Consumer,West,Bevis 36 x 72 Conference Tables,Furniture,Tables,3,298.776,0.2,7.4694
CA-2017-100202,2016-12-31,2017-01-05,Brian DeCherney,Consumer,West,Adtran 1202752G1,Technology,Phones,3,302.376,0.2,22.6782
CA-2017-131016,2017-09-18,2017-09-20,Dan Campbell,Consumer,Central,Newell 314,Office Supplies,Art,2,8.928,0.2,0.558
CA-2017-131016,2017-09-18,2017-09-20,Dan Campbell,Consumer,Central,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,2,47.584,0.2,-2.974
US-2014-112914,2014-09-25,2014-09-30,Michelle Tran,Home Office,Central,Xerox 1954,Office Supplies,Paper,8,33.792,0.2,10.56
US-2014-112914,2014-09-25,2014-09-30,Michelle Tran,Home Office,Central,O'Sullivan Living Dimensions 5-Shelf Bookcases,Furniture,Bookcases,2,300.5328,0.32,-97.2312
US-2014-112914,2014-09-25,2014-09-30,Michelle Tran,Home Office,Central,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders,2,2.724,0.8,-4.3584
US-2014-112914,2014-09-25,2014-09-30,Michelle Tran,Home Office,Central,Poly String Tie Envelopes,Office Supplies,Envelopes,2,3.264,0.2,1.1016
CA-2016-124149,2016-04-23,2016-04-26,Max Jones,Consumer,East,Embossed Ink Jet Note Cards,Office Supplies,Paper,6,108.336,0.2,37.9176
CA-2016-124149,2016-04-23,2016-04-26,Max Jones,Consumer,East,Eldon Fold 'N Roll Cart System,Office Supplies,Storage,5,55.92,0.2,6.291
CA-2016-124149,2016-04-23,2016-04-26,Max Jones,Consumer,East,Xerox 1942,Office Supplies,Paper,2,78.304,0.2,29.364
CA-2014-148915,2014-11-01,2014-11-05,Natalie DeCherney,Consumer,West,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,5,443.92,0.2,-94.333
CA-2014-148915,2014-11-01,2014-11-05,Natalie DeCherney,Consumer,West,Plantronics Voyager Pro HD - Bluetooth Headset,Technology,Phones,3,155.976,0.2,54.5916
CA-2017-134649,2017-01-26,2017-01-31,Carol Adams,Corporate,South,Newell 311,Office Supplies,Art,7,15.47,0.0,4.1769
CA-2017-134649,2017-01-26,2017-01-31,Carol Adams,Corporate,South,Avery Poly Binder Pockets,Office Supplies,Binders,2,7.16,0.0,3.4368
CA-2017-110842,2017-11-11,2017-11-16,Guy Armstrong,Consumer,West,Belkin 6 Outlet Metallic Surge Strip,Office Supplies,Appliances,1,10.89,0.0,2.8314
CA-2017-110842,2017-11-11,2017-11-16,Guy Armstrong,Consumer,West,Xerox 201,Office Supplies,Paper,3,19.44,0.0,9.3312
CA-2017-110842,2017-11-11,2017-11-16,Guy Armstrong,Consumer,West,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,5,121.6,0.2,39.52
CA-2016-147368,2016-06-09,2016-06-12,Toby Carlisle,Consumer,South,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,2,695.7,0.5,-27.828
US-2015-104185,2015-09-03,2015-09-08,Jennifer Braxton,Corporate,East,Iceberg Mobile Mega Data/Printer Cart ,Office Supplies,Storage,1,120.33,0.0,31.2858
US-2014-125521,2014-03-14,2014-03-19,Christine Kargatis,Home Office,South,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,4,1139.92,0.0,284.98
US-2017-135062,2017-08-31,2017-09-04,Rob Lucas,Consumer,South,Xerox 1945,Office Supplies,Paper,7,229.544,0.2,83.2097
CA-2017-135650,2017-03-23,2017-03-27,Anna Chung,Consumer,Central,Fellowes Officeware Wire Shelving,Office Supplies,Storage,2,143.728,0.2,-32.3388
CA-2017-112865,2017-05-18,2017-05-22,Brosina Hoffman,Consumer,East,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,3,36.048,0.2,-0.9012
US-2016-162852,2016-12-27,2016-12-31,Brooke Gillingham,Corporate,Central,"Global Manager's Adjustable Task Chair, Storm",Furniture,Chairs,8,845.488,0.3,-12.0784
CA-2017-138163,2017-11-17,2017-11-20,Xylona Preis,Consumer,East,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art,3,50.94,0.0,14.2632
CA-2017-152093,2017-09-10,2017-09-15,Skye Norling,Home Office,Central,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders,3,762.594,0.8,-1143.891
CA-2017-157854,2017-04-08,2017-04-15,Denise Monton,Corporate,South,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,6,56.28,0.0,15.7584
CA-2017-157854,2017-04-08,2017-04-15,Denise Monton,Corporate,South,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,3,2690.97,0.0,1264.7559
CA-2016-123617,2016-11-28,2016-12-03,Anthony Jacobs,Corporate,South,ACCOHIDE Binder by Acco,Office Supplies,Binders,6,7.434,0.7,-5.6994
US-2016-128293,2016-06-02,2016-06-05,Karen Carlisle,Corporate,East,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,Storage,1,64.784,0.2,-12.9568
CA-2017-107342,2017-12-17,2017-12-22,Vicky Freymann,Home Office,Central,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper,4,28.16,0.0,13.2352
CA-2016-136371,2016-03-19,2016-03-21,Susan Vittorini,Consumer,East,"GE 4 Foot Flourescent Tube, 40 Watt",Furniture,Furnishings,1,14.98,0.0,6.8908
CA-2016-136371,2016-03-19,2016-03-21,Susan Vittorini,Consumer,East,"Master Caster Door Stop, Brown",Furniture,Furnishings,4,20.32,0.0,6.9088
CA-2017-137344,2017-08-20,2017-08-20,Eleni McCrary,Corporate,East,"Neat Ideas Personal Hanging Folder Files, Black",Office Supplies,Storage,3,40.29,0.0,10.4754
CA-2017-169810,2017-07-25,2017-07-31,Raymond Buch,Consumer,Central,Avery 498,Office Supplies,Labels,7,20.23,0.0,9.5081
CA-2016-128594,2016-08-26,2016-08-29,Don Jones,Corporate,West,Global Troy Executive Leather Low-Back Tilter,Furniture,Chairs,4,1603.136,0.2,100.196
CA-2016-154690,2016-08-15,2016-08-17,Christopher Conant,Consumer,South,Hon Olson Stacker Stools,Furniture,Chairs,2,225.296,0.2,22.5296
CA-2017-138975,2017-05-19,2017-05-23,Shahid Collister,Consumer,South,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,4,67.8,0.0,4.068
CA-2017-138975,2017-05-19,2017-05-23,Shahid Collister,Consumer,South,Nokia Lumia 925,Technology,Phones,3,377.97,0.0,98.2722
CA-2017-138975,2017-05-19,2017-05-23,Shahid Collister,Consumer,South,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,9,1628.82,0.0,374.6286
CA-2017-138975,2017-05-19,2017-05-23,Shahid Collister,Consumer,South,Xerox 1945,Office Supplies,Paper,7,286.93,0.0,140.5957
CA-2017-106537,2017-08-12,2017-08-17,Rick Hansen,Consumer,South,Xerox 2000,Office Supplies,Paper,4,20.736,0.2,7.2576
US-2017-103828,2017-08-13,2017-08-13,Jay Kimmel,Consumer,West,Sterilite Officeware Hinged File Box,Office Supplies,Storage,3,31.44,0.0,8.4888
US-2017-103828,2017-08-13,2017-08-13,Jay Kimmel,Consumer,West,Staple holder,Office Supplies,Appliances,7,83.79,0.0,22.6233
US-2017-103828,2017-08-13,2017-08-13,Jay Kimmel,Consumer,West,Newell 345,Office Supplies,Art,3,59.52,0.0,15.4752
US-2017-103828,2017-08-13,2017-08-13,Jay Kimmel,Consumer,West,Staple remover,Office Supplies,Supplies,4,31.92,0.0,9.2568
CA-2016-115588,2016-11-10,2016-11-12,Art Foster,Consumer,East,Staple remover,Office Supplies,Supplies,5,14.72,0.2,-3.312
CA-2016-115588,2016-11-10,2016-11-12,Art Foster,Consumer,East,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,Storage,3,38.976,0.2,-2.436
CA-2017-143861,2017-06-12,2017-06-19,Lena Creighton,Consumer,South,Dana Swing-Arm Lamps,Furniture,Furnishings,2,17.088,0.2,1.068
CA-2014-148040,2014-03-22,2014-03-26,Beth Fritzler,Corporate,West,Xerox 1951,Office Supplies,Paper,3,74.352,0.2,23.235
CA-2014-148040,2014-03-22,2014-03-26,Beth Fritzler,Corporate,West,Office Star - Mesh Screen back chair with Vinyl seat,Furniture,Chairs,3,314.352,0.2,-35.3646
CA-2017-135167,2017-06-15,2017-06-20,Stuart Calhoun,Consumer,West,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,1,4.26,0.0,1.7466
CA-2017-137022,2017-11-16,2017-11-22,Scott Williamson,Consumer,West,Tennsco Regal Shelving Units,Office Supplies,Storage,8,811.28,0.0,24.3384
US-2017-102638,2017-12-29,2017-12-31,Michael Chen,Consumer,East,Ideal Clamps,Office Supplies,Fasteners,3,6.03,0.0,2.9547
US-2016-167339,2016-01-21,2016-01-23,Tamara Dahlen,Consumer,West,Global Super Steno Chair,Furniture,Chairs,2,153.568,0.2,-5.7588
US-2016-167339,2016-01-21,2016-01-23,Tamara Dahlen,Consumer,West,Global Ergonomic Managers Chair,Furniture,Chairs,7,1013.488,0.2,76.0116
CA-2016-152072,2016-01-15,2016-01-19,Dean percer,Home Office,East,Quality Park Security Envelopes,Office Supplies,Envelopes,2,52.34,0.0,24.5998
CA-2016-152072,2016-01-15,2016-01-19,Dean percer,Home Office,East,American Pencil,Office Supplies,Art,2,4.66,0.0,1.3514
CA-2016-152072,2016-01-15,2016-01-19,Dean percer,Home Office,East,Logitech Gaming G510s - Keyboard,Technology,Accessories,3,254.97,0.0,91.7892
CA-2016-102932,2016-09-19,2016-09-23,Shirley Daniels,Home Office,East,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,6,25.44,0.0,12.72
CA-2016-102932,2016-09-19,2016-09-23,Shirley Daniels,Home Office,East,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,3,27.93,0.0,8.0997
CA-2014-165540,2014-02-21,2014-02-25,Tamara Manning,Consumer,Central,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders,5,8.85,0.8,-13.7175
CA-2016-130799,2016-11-11,2016-11-16,Berenike Kampe,Consumer,West,"Eldon Regeneration Recycled Desk Accessories, Smoke",Furniture,Furnishings,4,6.96,0.0,2.2272
CA-2016-164483,2016-01-30,2016-02-03,Jeremy Farry,Consumer,West,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,2,17.456,0.2,5.8914
US-2016-159856,2016-10-18,2016-10-22,Emily Phan,Consumer,West,Global Deluxe Steno Chair,Furniture,Chairs,5,307.92,0.2,-34.641
CA-2017-102099,2017-12-18,2017-12-19,Emily Phan,Consumer,West,Newell 327,Office Supplies,Art,3,6.63,0.0,1.7901
CA-2017-102099,2017-12-18,2017-12-19,Emily Phan,Consumer,West,Xerox 1996,Office Supplies,Paper,2,12.96,0.0,6.2208
CA-2017-102099,2017-12-18,2017-12-19,Emily Phan,Consumer,West,Xerox 213,Office Supplies,Paper,5,32.4,0.0,15.552
CA-2017-164049,2017-11-02,2017-11-06,Ken Heidel,Corporate,West,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,Paper,5,23.85,0.0,10.7325
CA-2014-142727,2014-04-29,2014-05-01,Harry Greene,Consumer,South,"Global Stack Chair without Arms, Black",Furniture,Chairs,2,51.96,0.0,12.99
CA-2014-142727,2014-04-29,2014-05-01,Harry Greene,Consumer,South,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Office Supplies,Binders,3,17.94,0.0,8.6112
CA-2017-139913,2017-10-23,2017-10-29,Julie Creighton,Corporate,East,Xerox 1969,Office Supplies,Paper,2,11.56,0.0,5.6644
CA-2017-139913,2017-10-23,2017-10-29,Julie Creighton,Corporate,East,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,5,26.4,0.0,11.88
CA-2017-139913,2017-10-23,2017-10-29,Julie Creighton,Corporate,East,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,11,69.08,0.0,29.0136
CA-2017-139913,2017-10-23,2017-10-29,Julie Creighton,Corporate,East,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones,3,35.88,0.0,10.0464
CA-2014-169033,2014-03-30,2014-04-03,Kunst Miller,Consumer,East,Peel-Off China Markers,Office Supplies,Art,5,49.65,0.0,20.853
US-2016-164630,2016-01-04,2016-01-09,Erica Bern,Corporate,South,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,4,959.968,0.2,119.996
US-2015-114839,2015-04-26,2015-04-30,Pierre Wener,Consumer,Central,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Furniture,Chairs,2,408.422,0.3,-5.8346
CA-2015-166464,2015-09-12,2015-09-17,Paul Gonzalez,Consumer,East,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,2,479.984,0.2,59.998
CA-2015-166464,2015-09-12,2015-09-17,Paul Gonzalez,Consumer,East,Avery 520,Office Supplies,Labels,4,12.6,0.0,6.048
CA-2017-124898,2017-09-11,2017-09-15,Daniel Byrd,Home Office,South,Xerox 1935,Office Supplies,Paper,7,184.66,0.0,84.9436
CA-2016-164035,2016-06-12,2016-06-17,Craig Reiter,Consumer,Central,Xerox 1978,Office Supplies,Paper,5,23.12,0.2,8.381
CA-2016-153577,2016-06-27,2016-07-01,Katharine Harms,Corporate,Central,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,7,37.464,0.2,12.1758
CA-2016-153577,2016-06-27,2016-07-01,Katharine Harms,Corporate,Central,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,3,539.658,0.3,-7.7094
CA-2014-127586,2014-09-26,2014-09-30,Christopher Schild,Home Office,West,"Dual Level, Single-Width Filing Carts",Office Supplies,Storage,2,310.12,0.0,80.6312
CA-2017-121615,2017-11-03,2017-11-09,Daniel Lacy,Consumer,Central,Xerox 1971,Office Supplies,Paper,2,8.56,0.0,3.852
CA-2017-121615,2017-11-03,2017-11-09,Daniel Lacy,Consumer,Central,Sterilite Officeware Hinged File Box,Office Supplies,Storage,5,52.4,0.0,14.148
CA-2017-121615,2017-11-03,2017-11-09,Daniel Lacy,Consumer,Central,Avery 513,Office Supplies,Labels,3,14.94,0.0,6.8724
CA-2017-166415,2017-02-19,2017-02-23,Max Engle,Consumer,West,Rubber Band Ball,Office Supplies,Fasteners,3,11.22,0.0,0.2244
CA-2015-118444,2015-11-05,2015-11-09,Valerie Dominguez,Consumer,South,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances,4,387.136,0.2,24.196
CA-2014-113929,2014-06-16,2014-06-21,Chloris Kastensmidt,Consumer,East,Staple envelope,Office Supplies,Envelopes,5,41.4,0.0,19.458
CA-2014-113929,2014-06-16,2014-06-21,Chloris Kastensmidt,Consumer,East,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,Art,4,35.0,0.0,10.5
CA-2014-113929,2014-06-16,2014-06-21,Chloris Kastensmidt,Consumer,East,Ibico Standard Transparent Covers,Office Supplies,Binders,3,39.552,0.2,14.3376
CA-2015-134747,2015-10-12,2015-10-17,Daniel Lacy,Consumer,Central,AT&T 17929 Lendline Telephone,Technology,Phones,3,135.72,0.0,35.2872
CA-2015-134747,2015-10-12,2015-10-17,Daniel Lacy,Consumer,Central,GBC Standard Plastic Binding Systems' Combs,Office Supplies,Binders,2,12.56,0.0,5.652
CA-2015-134747,2015-10-12,2015-10-17,Daniel Lacy,Consumer,Central,Samsung Rugby III,Technology,Phones,4,263.96,0.0,71.2692
CA-2017-155047,2017-08-27,2017-08-30,Sanjit Engle,Consumer,Central,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,1,5.952,0.2,0.372
CA-2016-160129,2016-11-23,2016-11-23,Luke Schmidt,Corporate,East,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Fasteners,5,15.8,0.2,2.37
CA-2016-160129,2016-11-23,2016-11-23,Luke Schmidt,Corporate,East,Nu-Dell Float Frame 11 x 14 1/2,Furniture,Furnishings,2,14.368,0.2,3.9512
CA-2016-160129,2016-11-23,2016-11-23,Luke Schmidt,Corporate,East,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,7,70.448,0.2,12.3284
CA-2017-164329,2017-01-30,2017-01-30,Michael Moore,Consumer,West,Space Solutions Commercial Steel Shelving,Office Supplies,Storage,2,129.3,0.0,6.465
US-2015-141453,2015-11-30,2015-12-03,Deborah Brumfield,Home Office,Central,GBC Instant Report Kit,Office Supplies,Binders,3,3.882,0.8,-5.823
CA-2014-156993,2014-06-28,2014-07-04,Rob Williams,Corporate,Central,Staples,Office Supplies,Fasteners,1,6.08,0.0,3.04
CA-2014-157721,2014-09-02,2014-09-05,Justin MacKendrick,Consumer,East,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",Office Supplies,Appliances,1,19.9,0.0,8.955
CA-2014-157721,2014-09-02,2014-09-05,Justin MacKendrick,Consumer,East,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",Furniture,Furnishings,1,70.71,0.0,4.9497
CA-2017-128629,2017-07-10,2017-07-14,Becky Pak,Consumer,South,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,3,18.84,0.0,7.9128
CA-2017-158106,2017-06-04,2017-06-10,Carol Triggs,Consumer,Central,Newell 346,Office Supplies,Art,3,8.64,0.0,2.5056
US-2017-120390,2017-10-19,2017-10-26,Tracy Hopkins,Home Office,South,GBC DocuBind P400 Electric Binding System,Office Supplies,Binders,4,1633.188,0.7,-1306.5504
CA-2017-143434,2017-11-18,2017-11-24,Maria Etezadi,Home Office,Central,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings,4,19.76,0.0,8.2992
CA-2015-168564,2015-08-08,2015-08-08,Thomas Thornton,Consumer,West,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,2,6.608,0.2,2.2302
CA-2015-168564,2015-08-08,2015-08-08,Thomas Thornton,Consumer,West,Presstex Flexible Ring Binders,Office Supplies,Binders,2,7.28,0.2,2.73
CA-2015-168564,2015-08-08,2015-08-08,Thomas Thornton,Consumer,West,Global Ergonomic Managers Chair,Furniture,Chairs,1,144.784,0.2,10.8588
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,Plantronics Calisto P620-M USB Wireless Speakerphone System,Technology,Phones,1,156.792,0.2,13.7193
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,Google Nexus 5,Technology,Phones,3,431.976,0.2,26.9985
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,Office Supplies,Envelopes,1,35.89,0.0,16.1505
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,7,47.208,0.2,15.3426
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,Xerox 1880,Office Supplies,Paper,7,248.08,0.0,116.5976
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Office Supplies,Paper,5,189.7,0.0,89.159
US-2016-169040,2016-12-06,2016-12-12,Greg Tran,Consumer,West,GBC Standard Therm-A-Bind Covers,Office Supplies,Binders,3,59.808,0.2,19.4376
CA-2017-155880,2017-03-25,2017-03-31,Justin Deggeller,Corporate,Central,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,1,90.99,0.0,14.5584
